url_length,num_dots,has_hyphen,has_at_symbol,path_length,query_length,num_params,tld_length,uses_https,url_depth,has_ip,domain_length,num_subdomains,contains_suspicious_word,hostname_length,has_port,num_special_chars,is_shortened,fragment_length,double_slash_pos,digit_to_length_ratio,num_unique_chars,has_hex_chars,file_extension_length,num_underscores,asn,reverse_dns_present,organisation,dnsssec,is_netblock_trusted,class
100.0,1.0,0.0,0.0,73.0,0.0,0.0,2.0,1.0,2.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0,29492.0,1.0,0.0,1.0,0,0.0
93.0,3.0,1.0,0.0,20.0,47.0,3.0,2.0,0.0,2.0,0.0,18.0,1.0,0.0,18.0,0.0,6.0,0.0,0.0,5.0,0.2473118279569892,35.0,0.0,3.0,0.0,198068,1.0,1.0,1.0,0,0.0
45.0,2.0,0.0,0.0,24.0,0.0,0.0,3.0,1.0,3.0,0.0,13.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0.2,23.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,0.0
34.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,26.0,2.0,0.0,26.0,0.0,0.0,0.0,0.0,6.0,0.1764705882352941,23.0,0.0,0.0,0.0,24940.0,1.0,0.0,1.0,0,1.0
61.0,3.0,1.0,0.0,11.0,0.0,0.0,3.0,0.0,1.0,0.0,43.0,1.0,0.0,43.0,0.0,0.0,0.0,0.0,5.0,0.3770491803278688,30.0,0.0,4.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
68.0,4.0,1.0,0.0,22.0,0.0,0.0,3.0,1.0,2.0,0.0,38.0,1.0,0.0,38.0,0.0,0.0,0.0,0.0,6.0,0.1323529411764706,30.0,0.0,4.0,0.0,16509.0,0.0,1.0,1.0,0,1.0
37.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,28.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
82.0,3.0,0.0,0.0,37.0,0.0,0.0,3.0,1.0,6.0,0.0,37.0,2.0,0.0,37.0,0.0,0.0,0.0,0.0,6.0,0.048780487804878,23.0,0.0,0.0,0.0,4373.0,1.0,0.0,1.0,0,0.0
21.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,13.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,54600.0,0.0,0.0,1.0,0,1.0
70.0,2.0,0.0,0.0,40.0,0.0,0.0,3.0,1.0,3.0,0.0,22.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0,209242.0,0.0,0.0,1.0,0,0.0
54.0,1.0,0.0,0.0,30.0,0.0,0.0,2.0,1.0,2.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,0.0
47.0,1.0,0.0,0.0,24.0,0.0,0.0,3.0,1.0,1.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0,16509.0,1.0,1.0,1.0,0,0.0
51.0,2.0,0.0,0.0,30.0,0.0,0.0,3.0,1.0,4.0,0.0,13.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,0.0
70.0,2.0,0.0,0.0,40.0,0.0,0.0,2.0,1.0,2.0,0.0,22.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0,38731.0,0.0,0.0,1.0,0,0.0
39.0,3.0,0.0,0.0,8.0,0.0,0.0,2.0,1.0,1.0,0.0,23.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,6.0,0.102564103,20.0,0.0,0.0,0.0,54113.0,1.0,1.0,1.0,1,1.0
38.0,3.0,0.0,0.0,12.0,0.0,0.0,3.0,1.0,1.0,0.0,18.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0.1052631578947368,18.0,0.0,4.0,0.0,16509.0,0.0,1.0,1.0,0,1.0
87.0,1.0,0.0,0.0,57.0,0.0,0.0,3.0,1.0,5.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,6.0,0.1379310344827586,29.0,0.0,0.0,0.0,397423.0,0.0,1.0,1.0,0,0.0
43.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,35.0,1.0,0.0,35.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
80.0,3.0,0.0,0.0,26.0,19.0,1.0,3.0,1.0,2.0,0.0,26.0,1.0,0.0,26.0,0.0,2.0,0.0,0.0,6.0,0.1,34.0,0.0,4.0,0.0,32298.0,1.0,1.0,1.0,0,0.0
79.0,1.0,0.0,0.0,65.0,0.0,0.0,2.0,0.0,2.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.1518987341772152,32.0,0.0,0.0,0.0,40680.0,0.0,0.0,1.0,0,1.0
73.0,1.0,0.0,0.0,54.0,0.0,0.0,2.0,1.0,2.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0,57367.0,1.0,0.0,1.0,0,0.0
98.0,2.0,0.0,0.0,77.0,0.0,0.0,3.0,1.0,3.0,0.0,13.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0.040816327,27.0,0.0,0.0,0.0,13335.0,0.0,0.0,1.0,1,0.0
38.0,2.0,1.0,0.0,8.0,0.0,0.0,3.0,1.0,1.0,0.0,22.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,6.0,0.0789473684210526,21.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
53.0,1.0,0.0,0.0,26.0,4.0,1.0,3.0,1.0,2.0,0.0,14.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,6.0,0.1698113207547169,32.0,1.0,0.0,0.0,13335.0,0.0,0.0,1.0,1,0.0
24.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,15.0,0.0,0.0,0.0,16509.0,1.0,1.0,1.0,1,0.0
50.0,3.0,1.0,0.0,12.0,0.0,0.0,3.0,1.0,1.0,0.0,30.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,6.0,0.08,26.0,0.0,4.0,0.0,16509.0,0.0,1.0,1.0,0,1.0
66.0,2.0,0.0,0.0,34.0,0.0,0.0,3.0,1.0,3.0,0.0,24.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,6.0,0.0151515151515151,22.0,0.0,0.0,0.0,13335.0,0.0,0.0,1.0,1,0.0
119.0,2.0,1.0,0.0,78.0,0.0,0.0,2.0,1.0,2.0,0.0,33.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,6.0,0.1428571428571428,33.0,0.0,0.0,0.0,8767.0,1.0,0.0,1.0,0,0.0
59.0,6.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,51.0,5.0,0.0,51.0,0.0,0.0,0.0,0.0,5.0,0.1864406779661017,26.0,0.0,0.0,0.0,141995.0,1.0,1.0,1.0,0,1.0
79.0,2.0,0.0,0.0,38.0,0.0,0.0,3.0,1.0,1.0,0.0,33.0,1.0,0.0,33.0,0.0,5.0,0.0,0.0,6.0,0.2025316455696202,36.0,0.0,0.0,0.0,16509.0,0.0,1.0,1.0,0,1.0
30.0,1.0,0.0,0.0,10.0,0.0,0.0,3.0,1.0,2.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0666666666666666,21.0,0.0,0.0,0.0,40509.0,1.0,1.0,1.0,1,0.0
80.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,71.0,1.0,0.0,71.0,0.0,0.0,0.0,0.0,6.0,0.2125,31.0,0.0,0.0,0.0,27647.0,1.0,1.0,1.0,0,1.0
33.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,24.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
124.0,2.0,0.0,0.0,100.0,5.0,1.0,3.0,1.0,3.0,0.0,10.0,1.0,0.0,10.0,0.0,2.0,0.0,0.0,6.0,0.0161290322580645,29.0,0.0,0.0,0.0,13335.0,0.0,0.0,1.0,1,0.0
37.0,2.0,0.0,0.0,17.0,0.0,0.0,3.0,1.0,2.0,0.0,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,0.0,10.0,0.0,58461.0,0.0,0.0,0.0,0,0.0
36.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,28.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,27647.0,1.0,1.0,1.0,0,1.0
1060.0,2.0,0.0,0.0,15.0,1026.0,50.0,3.0,1.0,1.0,0.0,10.0,1.0,0.0,10.0,0.0,100.0,0.0,0.0,6.0,0.3084905660377358,39.0,0.0,0.0,100.0,3482.0,1.0,1.0,1.0,0,0.0
112.0,2.0,0.0,0.0,80.0,0.0,0.0,3.0,1.0,3.0,0.0,24.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,6.0,0.0803571428571428,30.0,0.0,0.0,0.0,16509.0,1.0,1.0,1.0,0,0.0
30.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,22.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,0.0,0.0,0.0,27647.0,1.0,1.0,1.0,0,1.0
63.0,1.0,0.0,0.0,27.0,0.0,0.0,3.0,1.0,3.0,0.0,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0,13335.0,0.0,0.0,1.0,1,0.0
26.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,18.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
45.0,1.0,0.0,0.0,26.0,0.0,0.0,3.0,1.0,3.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,6.0,0.0222222222222222,22.0,0.0,0.0,0.0,13335.0,0.0,0.0,1.0,1,0.0
37.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,30.0,1.0,0.0,30.0,0.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0,0.0,0.0,16509.0,0.0,1.0,1.0,0,1.0
64.0,2.0,0.0,0.0,42.0,0.0,0.0,3.0,1.0,1.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,0.40625,29.0,0.0,4.0,0.0,13335.0,0.0,0.0,1.0,1,1.0
73.0,2.0,0.0,0.0,48.0,0.0,0.0,3.0,1.0,3.0,0.0,17.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0958904109589041,22.0,0.0,0.0,0.0,60458.0,1.0,0.0,1.0,0,0.0
68.0,2.0,1.0,0.0,15.0,14.0,1.0,2.0,1.0,2.0,0.0,30.0,1.0,0.0,30.0,0.0,2.0,0.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0,16276.0,1.0,1.0,1.0,0,0.0
41.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,33.0,1.0,0.0,33.0,0.0,0.0,0.0,0.0,6.0,0.1219512195121951,24.0,0.0,0.0,0.0,27647.0,1.0,1.0,1.0,0,1.0
20.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,13.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,54600.0,0.0,1.0,1.0,0,1.0
47.0,2.0,0.0,0.0,18.0,0.0,0.0,3.0,1.0,3.0,0.0,21.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0425531914893617,20.0,0.0,0.0,0.0,45102.0,0.0,0.0,1.0,0,0.0
37.0,1.0,0.0,0.0,12.0,0.0,0.0,2.0,1.0,3.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.081081081081081,20.0,0.0,0.0,0.0,34762.0,1.0,0.0,1.0,0,0.0
37.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,28.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,6.0,0.0,17.0,0.0,0.0,0.0,27647.0,1.0,1.0,1.0,0,1.0
142.0,1.0,0.0,0.0,120.0,0.0,0.0,3.0,1.0,3.0,0.0,14.0,0.0,0.0,14.0,0.0,32.0,1.0,0.0,6.0,0.2887323943661972,32.0,1.0,0.0,0.0,24940.0,1.0,1.0,1.0,1,0.0
32.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,23.0,1.0,0.0,23.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
86.0,2.0,0.0,0.0,37.0,0.0,0.0,3.0,1.0,1.0,0.0,41.0,1.0,0.0,41.0,0.0,5.0,0.0,0.0,6.0,0.1395348837209302,34.0,0.0,0.0,0.0,16509.0,0.0,1.0,1.0,0,1.0
66.0,1.0,0.0,0.0,37.0,0.0,0.0,3.0,1.0,1.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,6.0,0.015151515,24.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,0.0
32.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,25.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,5.0,0.0,19.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
40.0,2.0,0.0,0.0,13.0,0.0,0.0,2.0,0.0,1.0,0.0,20.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,0.075,26.0,0.0,0.0,1.0,54113.0,1.0,1.0,1.0,1,1.0
46.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,37.0,1.0,0.0,37.0,0.0,0.0,0.0,0.0,6.0,0.1521739130434782,27.0,0.0,0.0,0.0,27647.0,1.0,1.0,1.0,0,1.0
26.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,54600.0,0.0,0.0,1.0,0,1.0
41.0,1.0,0.0,0.0,19.0,0.0,0.0,2.0,1.0,3.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,0.024390243902439,19.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,0.0
29.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,21.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0689655172413793,19.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
40.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,0.0,29.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0,13335.0,0.0,0.0,1.0,1,1.0
36.0,2.0,0.0,0.0,10.0,0.0,0.0,3.0,1.0,1.0,0.0,18.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0.0833333333333333,20.0,0.0,0.0,0.0,396982.0,1.0,0.0,1.0,1,1.0
121.0,2.0,0.0,0.0,86.0,0.0,0.0,3.0,1.0,2.0,0.0,27.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,6.0,0.0495867768595041,29.0,0.0,0.0,0.0,13335.0,1.0,0.0,1.0,1,0.0
73.0,3.0,0.0,0.0,40.0,0.0,0.0,5.0,1.0,5.0,0.0,25.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,6.0,0.0,28.0,0.0,3.0,0.0,36943.0,1.0,1.0,1.0,0,1.0
94.0,1.0,0.0,0.0,34.0,40.0,1.0,3.0,1.0,3.0,0.0,11.0,0.0,0.0,11.0,0.0,17.0,0.0,0.0,6.0,0.1808510638297872,36.0,1.0,0.0,1.0,16509.0,1.0,1.0,1.0,1,0.0
42.0,1.0,0.0,0.0,18.0,0.0,0.0,2.0,1.0,3.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0,8648.0,1.0,0.0,1.0,0,0.0
126.0,1.0,1.0,0.0,98.0,0.0,0.0,2.0,1.0,3.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0,44066.0,0.0,0.0,1.0,0,0.0
82.0,1.0,0.0,0.0,60.0,0.0,0.0,2.0,1.0,4.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,0.1097560975609756,32.0,0.0,0.0,2.0,29028.0,1.0,0.0,1.0,0,0.0
18.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.2777777777777778,12.0,0.0,0.0,0.0,55720.0,0.0,0.0,1.0,0,1.0
79.0,2.0,1.0,0.0,18.0,7.0,1.0,2.0,1.0,3.0,0.0,45.0,1.0,0.0,45.0,0.0,2.0,0.0,0.0,6.0,0.0253164556962025,27.0,0.0,0.0,0.0,29169.0,1.0,0.0,1.0,0,0.0
33.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,24.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
298.0,2.0,1.0,0.0,15.0,254.0,12.0,2.0,1.0,1.0,0.0,20.0,1.0,0.0,20.0,0.0,42.0,0.0,0.0,6.0,0.1006711409395973,41.0,1.0,0.0,8.0,2857.0,0.0,0.0,1.0,0,0.0
85.0,1.0,0.0,0.0,56.0,0.0,0.0,2.0,1.0,2.0,0.0,21.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,24.0,0.0,0.0,0.0,55688.0,1.0,0.0,1.0,0,0.0
60.0,1.0,0.0,0.0,42.0,0.0,0.0,2.0,1.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0666666666666666,33.0,0.0,0.0,0.0,62041.0,0.0,0.0,1.0,0,1.0
37.0,2.0,0.0,0.0,16.0,0.0,0.0,2.0,0.0,3.0,0.0,14.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,5.0,0.0,18.0,0.0,0.0,0.0,16509.0,1.0,1.0,1.0,1,0.0
33.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,24.0,1.0,0.0,24.0,0.0,0.0,0.0,0.0,6.0,0.0606060606060606,18.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
111.0,4.0,0.0,0.0,76.0,0.0,0.0,6.0,1.0,3.0,0.0,27.0,2.0,0.0,27.0,0.0,0.0,0.0,0.0,6.0,0.036036036036036,27.0,0.0,4.0,0.0,13335.0,0.0,1.0,1.0,1,0.0
100.0,2.0,1.0,0.0,37.0,0.0,0.0,3.0,1.0,1.0,0.0,55.0,1.0,0.0,55.0,0.0,0.0,0.0,0.0,6.0,0.32,32.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
98.0,1.0,0.0,0.0,70.0,0.0,0.0,3.0,1.0,6.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,0.0,37.0,0.0,0.0,0.0,16509.0,1.0,0.0,1.0,0,0.0
41.0,2.0,0.0,0.0,14.0,0.0,0.0,4.0,1.0,3.0,0.0,19.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0,24940.0,1.0,0.0,1.0,1,0.0
35.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,27.0,1.0,0.0,27.0,0.0,0.0,0.0,0.0,5.0,0.3142857142857143,22.0,0.0,0.0,0.0,16509.0,1.0,0.0,1.0,0,1.0
34.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,26.0,1.0,0.0,26.0,0.0,0.0,0.0,0.0,5.0,0.0,20.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
19.0,1.0,0.0,0.0,7.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.105263158,15.0,0.0,0.0,0.0,57724.0,1.0,0.0,1.0,0,1.0
50.0,2.0,1.0,0.0,21.0,0.0,0.0,2.0,1.0,3.0,0.0,21.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0,24940.0,1.0,0.0,1.0,1,0.0
126.0,2.0,1.0,0.0,96.0,0.0,0.0,2.0,1.0,6.0,0.0,22.0,1.0,0.0,22.0,0.0,2.0,0.0,0.0,6.0,0.1666666666666666,42.0,1.0,0.0,0.0,8412.0,1.0,0.0,1.0,0,0.0
59.0,1.0,0.0,0.0,35.0,0.0,0.0,3.0,1.0,2.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,1.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0,13335.0,0.0,0.0,1.0,1,0.0
59.0,1.0,0.0,0.0,43.0,0.0,0.0,2.0,1.0,2.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.3898305084745763,26.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,0.0
71.0,3.0,0.0,0.0,50.0,0.0,0.0,3.0,1.0,3.0,0.0,13.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0.1408450704225352,26.0,0.0,4.0,0.0,15169.0,1.0,1.0,1.0,1,0.0
38.0,1.0,0.0,0.0,20.0,0.0,0.0,2.0,1.0,1.0,0.0,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.1052631578947368,24.0,0.0,0.0,0.0,62041.0,0.0,0.0,1.0,0,1.0
182.0,1.0,1.0,0.0,150.0,0.0,0.0,2.0,1.0,6.0,0.0,24.0,0.0,0.0,24.0,0.0,2.0,0.0,0.0,6.0,0.0439560439560439,33.0,1.0,0.0,0.0,31178.0,1.0,1.0,1.0,0,0.0
541.0,3.0,0.0,0.0,9.0,500.0,25.0,6.0,1.0,2.0,0.0,23.0,2.0,0.0,23.0,0.0,58.0,0.0,0.0,6.0,0.0129390018484288,37.0,1.0,0.0,2.0,52318.0,0.0,0.0,1.0,0,0.0
114.0,2.0,0.0,0.0,91.0,0.0,0.0,2.0,1.0,2.0,0.0,15.0,1.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,0.043859649122807,30.0,0.0,0.0,0.0,22611.0,0.0,0.0,1.0,0,0.0
30.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,0.0,22.0,1.0,0.0,22.0,0.0,0.0,0.0,0.0,5.0,0.0,17.0,0.0,0.0,0.0,27647.0,1.0,1.0,1.0,0,1.0
119.0,3.0,0.0,0.0,81.0,0.0,0.0,6.0,1.0,2.0,0.0,30.0,2.0,0.0,30.0,0.0,0.0,0.0,0.0,6.0,0.0,22.0,0.0,0.0,0.0,27823.0,1.0,0.0,1.0,0,0.0
39.0,2.0,0.0,0.0,14.0,0.0,0.0,4.0,1.0,1.0,0.0,17.0,1.0,0.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
32.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,1.0,0.0,5.0,0.0,18.0,0.0,0.0,0.0,212701.0,1.0,1.0,1.0,0,1.0
32.0,1.0,0.0,0.0,8.0,0.0,0.0,3.0,1.0,3.0,0.0,16.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,6.0,0.15625,21.0,0.0,0.0,0.0,13335.0,0.0,0.0,1.0,1,0.0
156.0,3.0,0.0,0.0,36.0,97.0,3.0,2.0,1.0,4.0,0.0,14.0,2.0,0.0,14.0,0.0,13.0,0.0,0.0,6.0,0.0705128205128205,35.0,1.0,0.0,4.0,152854.0,0.0,1.0,1.0,0,0.0
26.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0.1923076923076923,21.0,0.0,0.0,0.0,16509.0,1.0,0.0,1.0,1,1.0
70.0,2.0,0.0,0.0,10.0,36.0,1.0,3.0,1.0,1.0,0.0,15.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,6.0,0.2714285714285714,33.0,0.0,3.0,0.0,63410.0,1.0,1.0,1.0,0,0.0
23.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,62325.0,0.0,0.0,1.0,0,1.0
53.0,3.0,0.0,0.0,26.0,0.0,0.0,3.0,1.0,2.0,0.0,19.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,4.0,0.0,16625.0,1.0,1.0,1.0,0,0.0
74.0,1.0,0.0,0.0,48.0,0.0,0.0,4.0,1.0,4.0,0.0,18.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,6.0,0.081081081081081,24.0,0.0,0.0,0.0,47846.0,0.0,1.0,1.0,0,0.0
111.0,2.0,1.0,0.0,88.0,0.0,0.0,2.0,1.0,3.0,0.0,15.0,0.0,0.0,15.0,0.0,21.0,0.0,0.0,6.0,0.2342342342342342,34.0,1.0,4.0,1.0,13335.0,0.0,0.0,1.0,1,0.0
37.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,28.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,6.0,0.0,19.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,1.0
95.0,2.0,0.0,0.0,74.0,0.0,0.0,3.0,1.0,4.0,0.0,13.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,6.0,0.1789473684210526,30.0,0.0,0.0,0.0,13335.0,0.0,1.0,1.0,1,0.0
49.0,3.0,1.0,0.0,12.0,0.0,0.0,3.0,1.0,1.0,0.0,29.0,1.0,0.0,29.0,0.0,0.0,0.0,0.0,6.0,0.081632653,26.0,0.0,4.0,0.0,16509.0,0.0,1.0,1.0,0,1.0
68.0,1.0,0.0,0.0,35.0,0.0,0.0,3.0,1.0,3.0,0.0,25.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,6.0,0.0,21.0,0.0,0.0,0.0,47583.0,0.0,0.0,1.0,0,0.0
81.0,2.0,0.0,0.0,37.0,0.0,0.0,3.0,1.0,1.0,0.0,36.0,1.0,0.0,36.0,0.0,5.0,0.0,0.0,6.0,0.148148148,34.0,0.0,0.0,0.0,16509.0,0.0,1.0,1.0,0,1.0
